event_id,event_type,event_subtype,status,location_id,location_name,country,start_date,end_date,duration_days,total_precipitation_mm,maximum_daily_precipitation_mm,maximum_temperature_c,minimum_temperature_c,maximum_wind_speed_kmh,maximum_wind_gusts_kmh,rolling_precipitation_mm,lookback_days,critical_window_start,critical_window_end,critical_rolling_precipitation_mm,percentile_threshold,absolute_threshold,severity_score,severity_score_raw,severity_percentile,related_rainfall_event_id,related_wind_event_id,derivation_method,source_date_start,source_date_end,source_dataset,inferred,caveat
drought_aa3d21542051,Drought,meteorological_drought_indicator,derived_indicator,af_herat,Herat,Afghanistan,2021-01-30,2021-02-19,21,1.2000000000000002,0.8,26.2,-2.0,27.9,50.0,1.0,30.0,2021-01-01,2021-01-30,1.0,13.100000000000009,,13.1,13.1,0.743363,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2021-01-01,2021-01-30,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
temperature_eaa6c0ad57e4,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2022-07-14,2022-07-15,2,10.1,5.1,34.2,22.0,12.8,25.2,,,,,,23.8,,0.9748,0.9748,0.421995,,,temperature_min_c <= location-month low-temperature percentile,2022-07-14,2022-07-15,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_3047b6b2f93a,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2022-07-25,2022-07-25,1,0.0,0.0,33.1,23.8,9.7,21.2,,,,,,23.8,,1.0,1.0,0.776726,,,temperature_min_c <= location-month low-temperature percentile,2022-07-25,2022-07-25,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_d4d3ecc7b9f8,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2022-07-31,2022-08-01,2,24.8,20.5,32.8,22.4,16.3,29.2,,,,,,23.8,,0.9496,0.9496,0.289003,,,temperature_min_c <= location-month low-temperature percentile,2022-07-31,2022-08-01,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_f895656d368e,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2022-08-21,2022-08-21,1,17.4,17.4,28.2,23.0,12.5,23.8,,,,,,23.0,,1.0,1.0,0.776726,,,temperature_min_c <= location-month low-temperature percentile,2022-08-21,2022-08-21,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_61c812d5a05d,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2022-08-25,2022-08-28,4,18.7,16.5,33.7,22.0,15.5,31.0,,,,,,23.0,,1.0,1.0,0.776726,,,temperature_min_c <= location-month low-temperature percentile,2022-08-25,2022-08-28,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_7674b13f9ca2,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2022-09-12,2022-09-12,1,9.5,9.5,30.8,21.1,10.1,27.0,,,,,,21.2,,0.9953,0.9953,0.631969,,,temperature_min_c <= location-month low-temperature percentile,2022-09-12,2022-09-12,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_3a6e5b30560b,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2022-09-17,2022-09-17,1,1.4,1.4,31.8,21.1,15.5,40.0,,,,,,21.2,,0.9953,0.9953,0.631969,,,temperature_min_c <= location-month low-temperature percentile,2022-09-17,2022-09-17,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_887401c270c7,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2022-09-19,2022-09-19,1,0.0,0.0,33.9,21.2,8.6,22.0,,,,,,21.2,,1.0,1.0,0.776726,,,temperature_min_c <= location-month low-temperature percentile,2022-09-19,2022-09-19,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_e749c1f7d61f,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2022-09-26,2022-09-26,1,8.0,8.0,32.8,21.1,10.8,21.6,,,,,,21.2,,0.9953,0.9953,0.631969,,,temperature_min_c <= location-month low-temperature percentile,2022-09-26,2022-09-26,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_9b1b247978cc,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2022-10-20,2022-10-22,3,0.0,0.0,28.3,13.6,8.5,20.5,,,,,,14.1,,1.0,1.0,0.776726,,,temperature_min_c <= location-month low-temperature percentile,2022-10-20,2022-10-22,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_ce6cbd719840,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2022-11-03,2022-11-03,1,0.0,0.0,29.1,15.4,12.0,25.2,,,,,,28.955,,1.005,1.005,0.202601,,,temperature_max_c >= location-month high-temperature percentile,2022-11-03,2022-11-03,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_df8171758725,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2022-11-30,2022-11-30,1,0.0,0.0,22.2,5.8,6.5,13.0,,,,,,6.9,,0.8406,0.8406,0.107417,,,temperature_min_c <= location-month low-temperature percentile,2022-11-30,2022-11-30,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_95e8d75afd7b,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2022-12-01,2022-12-01,1,0.0,0.0,22.0,8.6,8.0,12.6,,,,,,21.929999999999996,,1.0032,1.0032,0.146812,,,temperature_max_c >= location-month high-temperature percentile,2022-12-01,2022-12-01,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_f0c978f6633e,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2022-12-04,2022-12-04,1,0.0,0.0,22.5,10.0,8.9,13.7,,,,,,21.929999999999996,,1.026,1.026,0.525168,,,temperature_max_c >= location-month high-temperature percentile,2022-12-04,2022-12-04,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_25a92be43c6e,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2022-12-06,2022-12-06,1,0.0,0.0,22.0,9.4,8.8,12.6,,,,,,21.929999999999996,,1.0032,1.0032,0.146812,,,temperature_max_c >= location-month high-temperature percentile,2022-12-06,2022-12-06,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_9921d23b9d2e,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2022-12-14,2022-12-14,1,0.0,0.0,22.0,7.2,11.8,19.8,,,,,,21.929999999999996,,1.0032,1.0032,0.146812,,,temperature_max_c >= location-month high-temperature percentile,2022-12-14,2022-12-14,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_db32995a4edd,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2023-01-06,2023-01-06,1,0.0,0.0,15.0,1.2,7.6,11.9,,,,,,2.08,,0.5769,0.5769,0.042967,,,temperature_min_c <= location-month low-temperature percentile,2023-01-06,2023-01-06,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_befbcfc8acfc,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2023-01-14,2023-01-14,1,0.0,0.0,15.0,-1.4,8.4,14.4,,,,,,2.08,,-0.6731,-0.6731,0.014322,,,temperature_min_c <= location-month low-temperature percentile,2023-01-14,2023-01-14,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_c1d350967bfb,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2023-01-16,2023-01-16,1,0.0,0.0,15.2,0.7,12.4,28.8,,,,,,2.08,,0.3365,0.3365,0.027621,,,temperature_min_c <= location-month low-temperature percentile,2023-01-16,2023-01-16,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_453973f764d8,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2023-01-24,2023-01-24,1,0.0,0.0,15.6,1.6,14.2,29.2,,,,,,2.08,,0.7692,0.7692,0.076471,,,temperature_min_c <= location-month low-temperature percentile,2023-01-24,2023-01-24,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_031f0afc1f09,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2023-01-26,2023-01-27,2,0.0,0.0,19.0,1.6,18.7,36.4,,,,,,2.08,,0.7692,0.7692,0.076471,,,temperature_min_c <= location-month low-temperature percentile,2023-01-26,2023-01-27,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_1955464779c3,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2023-02-11,2023-02-11,1,0.0,0.0,17.3,3.8,18.6,36.4,,,,,,4.1,,0.9268,0.9268,0.217136,,,temperature_min_c <= location-month low-temperature percentile,2023-02-11,2023-02-11,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_6ccb30630f95,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2023-02-13,2023-02-13,1,0.0,0.0,20.7,3.9,9.7,14.4,,,,,,4.1,,0.9512,0.9512,0.294885,,,temperature_min_c <= location-month low-temperature percentile,2023-02-13,2023-02-13,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_82045e75d4d1,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2023-02-16,2023-02-18,3,0.0,0.0,27.7,12.1,9.6,21.6,,,,,,26.6,,1.0414,1.0414,0.67995,,,temperature_max_c >= location-month high-temperature percentile,2023-02-16,2023-02-18,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_519f21244a37,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2023-02-23,2023-02-24,2,0.0,0.0,27.6,10.1,17.7,36.7,,,,,,26.6,,1.0376,1.0376,0.655201,,,temperature_max_c >= location-month high-temperature percentile,2023-02-23,2023-02-24,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_23003ae40ce1,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2023-04-04,2023-04-04,1,1.4,1.4,22.1,12.9,11.5,26.6,,,,,,13.290000000000001,,0.9707,0.9707,0.390026,,,temperature_min_c <= location-month low-temperature percentile,2023-04-04,2023-04-04,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_23ed348b9852,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2023-04-06,2023-04-07,2,0.4,0.4,28.0,12.1,15.3,32.4,,,,,,13.290000000000001,,0.918,0.918,0.199233,,,temperature_min_c <= location-month low-temperature percentile,2023-04-06,2023-04-07,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_6a44a6635b88,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2023-05-02,2023-05-10,9,46.0,21.9,35.0,14.9,20.1,36.4,,,,,,18.04,,0.9922,0.9922,0.594118,,,temperature_min_c <= location-month low-temperature percentile,2023-05-02,2023-05-10,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_a3c9aecb4e47,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2023-06-01,2023-06-03,3,5.8,5.8,34.3,17.3,17.7,32.0,,,,,,22.28,,0.8932,0.8932,0.155499,,,temperature_min_c <= location-month low-temperature percentile,2023-06-01,2023-06-03,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_848a952b2a10,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2023-06-05,2023-06-05,1,0.0,0.0,37.6,21.5,28.5,61.9,,,,,,22.28,,0.965,0.965,0.354987,,,temperature_min_c <= location-month low-temperature percentile,2023-06-05,2023-06-05,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_5aace3f1efb5,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2023-07-07,2023-07-08,2,14.3,12.1,36.0,22.5,18.1,43.6,,,,,,23.8,,1.0,1.0,0.776726,,,temperature_min_c <= location-month low-temperature percentile,2023-07-07,2023-07-08,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_2ff6d0db15a5,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2023-07-10,2023-07-10,1,3.9,3.9,36.8,23.1,15.5,28.1,,,,,,23.8,,0.9706,0.9706,0.387724,,,temperature_min_c <= location-month low-temperature percentile,2023-07-10,2023-07-10,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_8b78c8a53dcf,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2023-07-17,2023-07-17,1,5.6,5.6,37.5,23.6,9.2,28.4,,,,,,23.8,,0.9916,0.9916,0.584655,,,temperature_min_c <= location-month low-temperature percentile,2023-07-17,2023-07-17,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_b2186f4b8ce8,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2023-07-29,2023-07-29,1,13.1,13.1,32.5,22.8,10.8,24.5,,,,,,23.8,,0.958,0.958,0.320205,,,temperature_min_c <= location-month low-temperature percentile,2023-07-29,2023-07-29,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_93e3a6439670,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2023-08-13,2023-08-13,1,0.0,0.0,39.5,28.8,20.3,38.9,,,,,,38.459999999999994,,1.027,1.027,0.536074,,,temperature_max_c >= location-month high-temperature percentile,2023-08-13,2023-08-13,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_44d12025477d,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2023-08-20,2023-08-23,4,0.0,0.0,39.7,27.0,29.8,56.2,,,,,,38.459999999999994,,1.0322,1.0322,0.596057,,,temperature_max_c >= location-month high-temperature percentile,2023-08-20,2023-08-23,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_07140808ea0d,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2023-08-26,2023-08-26,1,4.7,4.7,35.0,22.9,14.7,30.6,,,,,,23.0,,0.9957,0.9957,0.638875,,,temperature_min_c <= location-month low-temperature percentile,2023-08-26,2023-08-26,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_f37d0907bba6,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2023-08-30,2023-09-01,3,0.4,0.4,39.0,24.4,19.7,38.5,,,,,,39.0,,1.0,1.0,0.049916,,,temperature_max_c >= location-month high-temperature percentile,2023-08-30,2023-09-01,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_095ebd9f9f52,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2023-09-04,2023-09-04,1,0.0,0.0,39.0,26.9,14.8,31.0,,,,,,39.0,,1.0,1.0,0.049916,,,temperature_max_c >= location-month high-temperature percentile,2023-09-04,2023-09-04,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_bf41bc30afbe,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2023-09-07,2023-09-10,4,0.0,0.0,39.8,25.5,12.3,27.7,,,,,,39.0,,1.0205,1.0205,0.452181,,,temperature_max_c >= location-month high-temperature percentile,2023-09-07,2023-09-10,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_eedacd923fa9,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2023-09-12,2023-09-14,3,0.0,0.0,39.7,27.5,15.0,25.9,,,,,,39.0,,1.0179,1.0179,0.414849,,,temperature_max_c >= location-month high-temperature percentile,2023-09-12,2023-09-14,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_f75ce44fd3ef,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2023-09-24,2023-09-30,7,7.0,5.3,35.0,18.8,22.3,50.4,,,,,,21.2,,0.9906,0.9906,0.570588,,,temperature_min_c <= location-month low-temperature percentile,2023-09-24,2023-09-30,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_42f179f20206,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2023-10-01,2023-10-01,1,0.0,0.0,35.2,17.4,9.7,19.4,,,,,,34.83,,1.0106,1.0106,0.302852,,,temperature_max_c >= location-month high-temperature percentile,2023-10-01,2023-10-01,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_546abae33088,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2023-10-04,2023-10-05,2,0.0,0.0,36.6,18.1,9.2,18.0,,,,,,34.83,,1.0508,1.0508,0.733641,,,temperature_max_c >= location-month high-temperature percentile,2023-10-04,2023-10-05,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_9d0e8420ec79,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2023-10-08,2023-10-08,1,0.0,0.0,35.0,21.0,11.3,24.5,,,,,,34.83,,1.0049,1.0049,0.199664,,,temperature_max_c >= location-month high-temperature percentile,2023-10-08,2023-10-08,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_bad81af219a0,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2023-10-18,2023-10-19,2,0.0,0.0,27.5,12.9,6.5,17.3,,,,,,14.1,,0.9858,0.9858,0.518414,,,temperature_min_c <= location-month low-temperature percentile,2023-10-18,2023-10-19,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_1e63eb8155b6,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2023-10-23,2023-10-23,1,0.0,0.0,28.5,13.6,6.6,16.2,,,,,,14.1,,0.9645,0.9645,0.351918,,,temperature_min_c <= location-month low-temperature percentile,2023-10-23,2023-10-23,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_98aa2a58c51b,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2023-10-25,2023-10-25,1,0.0,0.0,29.8,14.1,8.7,19.1,,,,,,14.1,,1.0,1.0,0.776726,,,temperature_min_c <= location-month low-temperature percentile,2023-10-25,2023-10-25,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_af44319aa3b7,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2023-11-03,2023-11-03,1,0.0,0.0,29.2,13.6,9.4,17.6,,,,,,28.955,,1.0085,1.0085,0.27349,,,temperature_max_c >= location-month high-temperature percentile,2023-11-03,2023-11-03,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_aa93fb185f99,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2023-12-02,2023-12-02,1,0.0,0.0,23.4,8.3,9.4,20.2,,,,,,21.929999999999996,,1.067,1.067,0.811242,,,temperature_max_c >= location-month high-temperature percentile,2023-12-02,2023-12-02,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_c8edc5c7bd4c,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2023-12-27,2023-12-28,2,0.0,0.0,22.2,6.1,10.1,13.0,,,,,,21.929999999999996,,1.0123,1.0123,0.33599,,,temperature_max_c >= location-month high-temperature percentile,2023-12-27,2023-12-28,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_8ab83b352620,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2024-01-08,2024-01-08,1,0.0,0.0,14.6,1.2,7.4,15.1,,,,,,2.08,,0.5769,0.5769,0.042967,,,temperature_min_c <= location-month low-temperature percentile,2024-01-08,2024-01-08,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_a79467410a1e,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2024-02-05,2024-02-08,4,0.0,0.0,20.8,1.5,17.8,34.9,,,,,,4.1,,1.0,1.0,0.776726,,,temperature_min_c <= location-month low-temperature percentile,2024-02-05,2024-02-08,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_b59cfc5f4e46,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2024-02-22,2024-02-24,3,0.0,0.0,19.5,2.3,17.3,33.8,,,,,,4.1,,0.9268,0.9268,0.217136,,,temperature_min_c <= location-month low-temperature percentile,2024-02-22,2024-02-24,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_6a7e06d6b75c,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2024-03-03,2024-03-10,8,8.3,8.3,25.9,2.7,19.2,38.5,,,,,,8.2,,1.0,1.0,0.776726,,,temperature_min_c <= location-month low-temperature percentile,2024-03-03,2024-03-10,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_4bd642e3036e,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2024-03-14,2024-03-15,2,0.0,0.0,24.8,6.2,15.2,31.7,,,,,,8.2,,1.0,1.0,0.776726,,,temperature_min_c <= location-month low-temperature percentile,2024-03-14,2024-03-15,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_a9594cd3e75d,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2024-04-01,2024-04-04,4,3.0,3.0,29.5,9.6,18.4,35.3,,,,,,13.290000000000001,,0.9932,0.9932,0.606138,,,temperature_min_c <= location-month low-temperature percentile,2024-04-01,2024-04-04,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_0fbd04ff1e11,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2024-04-16,2024-04-16,1,0.0,0.0,26.9,12.9,12.5,27.4,,,,,,13.290000000000001,,0.9707,0.9707,0.390026,,,temperature_min_c <= location-month low-temperature percentile,2024-04-16,2024-04-16,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_555aaa17fb7a,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2024-04-30,2024-05-02,3,0.0,0.0,30.4,10.4,28.2,55.1,,,,,,18.04,,0.8814,0.8814,0.138619,,,temperature_min_c <= location-month low-temperature percentile,2024-04-30,2024-05-02,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_3a8ae999af02,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2024-05-04,2024-05-07,4,0.0,0.0,35.9,16.5,15.8,32.4,,,,,,18.04,,0.9645,0.9645,0.351918,,,temperature_min_c <= location-month low-temperature percentile,2024-05-04,2024-05-07,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_a66b47105ea8,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2024-05-13,2024-05-13,1,0.0,0.0,33.7,18.0,9.8,19.4,,,,,,18.04,,0.9978,0.9978,0.675192,,,temperature_min_c <= location-month low-temperature percentile,2024-05-13,2024-05-13,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_3fe785ceda42,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2024-05-27,2024-05-27,1,0.0,0.0,43.4,28.1,28.5,49.3,,,,,,42.8,,1.014,1.014,0.363255,,,temperature_max_c >= location-month high-temperature percentile,2024-05-27,2024-05-27,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_f27ac1c1626c,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2024-06-07,2024-06-07,1,0.0,0.0,35.5,21.9,10.1,25.6,,,,,,22.28,,0.9829,0.9829,0.491816,,,temperature_min_c <= location-month low-temperature percentile,2024-06-07,2024-06-07,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_787f71d7013f,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2024-07-01,2024-07-01,1,0.0,0.0,43.4,29.8,13.0,25.9,,,,,,42.17999999999999,,1.0289,1.0289,0.558725,,,temperature_max_c >= location-month high-temperature percentile,2024-07-01,2024-07-01,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_ae8a9bfa1bf2,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2024-07-03,2024-07-03,1,0.3,0.3,43.1,28.6,20.3,37.4,,,,,,42.17999999999999,,1.0218,1.0218,0.471057,,,temperature_max_c >= location-month high-temperature percentile,2024-07-03,2024-07-03,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_914e6f2c2952,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2024-07-07,2024-07-07,1,11.0,11.0,35.4,22.5,20.8,45.0,,,,,,23.8,,0.9454,0.9454,0.267519,,,temperature_min_c <= location-month low-temperature percentile,2024-07-07,2024-07-07,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_f6921f6c9c2d,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2024-07-14,2024-07-14,1,2.5,2.5,37.5,23.6,15.0,41.0,,,,,,23.8,,0.9916,0.9916,0.584655,,,temperature_min_c <= location-month low-temperature percentile,2024-07-14,2024-07-14,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_7e9eebbbd0ba,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2024-07-21,2024-07-21,1,0.0,0.0,43.2,29.2,17.3,36.0,,,,,,42.17999999999999,,1.0242,1.0242,0.507131,,,temperature_max_c >= location-month high-temperature percentile,2024-07-21,2024-07-21,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_0e943ed2e559,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2024-07-27,2024-07-27,1,0.0,0.0,42.6,30.3,11.5,25.2,,,,,,42.17999999999999,,1.01,1.01,0.294883,,,temperature_max_c >= location-month high-temperature percentile,2024-07-27,2024-07-27,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_112751b8d6e8,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2024-08-29,2024-08-29,1,3.2,3.2,30.5,22.9,13.3,28.8,,,,,,23.0,,0.9957,0.9957,0.638875,,,temperature_min_c <= location-month low-temperature percentile,2024-08-29,2024-08-29,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_0b0048ca06c8,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2024-08-31,2024-08-31,1,0.0,0.0,35.0,22.7,11.0,23.4,,,,,,23.0,,0.987,0.987,0.532225,,,temperature_min_c <= location-month low-temperature percentile,2024-08-31,2024-08-31,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
