source_event_id,target_event_id,source_country,source_location,target_pakistani_location,event_type_mapping,lag_days,confidence,inference_status,evidence_type,method,caveat
heatwave_f943c20c80cf,temperature_9c53f86ce7ec,Iran,ir_zahedan,pk_quetta,Heatwave->Temperature,6,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_78cde4f36fba,wind_1a5326b02564,Iran,ir_zahedan,pk_quetta,Wind->Wind,6,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_b0023573b334,wind_2ed3da187688,Iran,ir_zahedan,pk_quetta,Wind->Wind,6,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
flood_b25261c83254,flood_7fbc8e489b7c,Afghanistan,af_herat,pk_quetta,Flood->Flood,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_06b32ab61fc8,rainfall_e58939187168,Afghanistan,af_herat,pk_quetta,Rainfall->Rainfall,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
drought_f01f8df0ca48,drought_fb35e3a4db5b,Afghanistan,af_herat,pk_sukkur,Drought->Drought,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
heatwave_1d9e60618bcf,heatwave_58dd007f21e8,Afghanistan,af_jalalabad,pk_peshawar,Heatwave->Heatwave,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_09275afbf7fc,temperature_0e943ed2e559,Afghanistan,af_jalalabad,pk_peshawar,Temperature->Temperature,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_1a6e7de5caf0,temperature_17070c317a19,Afghanistan,af_jalalabad,pk_peshawar,Temperature->Temperature,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_5000ed958433,temperature_c5611ade0013,Afghanistan,af_jalalabad,pk_peshawar,Temperature->Temperature,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_b722c789d260,temperature_6a7e06d6b75c,Afghanistan,af_jalalabad,pk_peshawar,Temperature->Temperature,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_4e1308d91235,wind_802e611ab33c,Afghanistan,af_jalalabad,pk_peshawar,Wind->Wind,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_013ce998af69,temperature_1b3d0e7ed0aa,Afghanistan,af_kabul,pk_peshawar,Temperature->Temperature,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_40e7e197cf25,temperature_b49792c95ae6,Afghanistan,af_kabul,pk_peshawar,Temperature->Temperature,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_594ebae83506,temperature_095ebd9f9f52,Afghanistan,af_kabul,pk_peshawar,Temperature->Temperature,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_74652a8a2d6b,heatwave_4a1bbd66a838,Afghanistan,af_kabul,pk_peshawar,Temperature->Heatwave,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_82a00ba5214b,temperature_bad81af219a0,Afghanistan,af_kabul,pk_peshawar,Temperature->Temperature,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_eb0b1c2f5e17,storm_f2c0c85d4664,Afghanistan,af_kabul,pk_peshawar,Wind->Storm,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_eb0b1c2f5e17,wind_aaf7ebda8cb4,Afghanistan,af_kabul,pk_peshawar,Wind->Wind,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_3f64d062891c,temperature_dde201c5c08c,Afghanistan,af_kandahar,pk_quetta,Temperature->Temperature,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_76767c36bcd7,temperature_20807f5148e0,China,cn_hotan,pk_gilgit,Temperature->Temperature,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_92346d8fc709,heatwave_1c7e903d9a54,China,cn_hotan,pk_gilgit,Temperature->Heatwave,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_091cad5999cc,wind_2c216b11c4c5,China,cn_hotan,pk_gilgit,Wind->Wind,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_50c931ca2a46,wind_64cf54de8fc8,China,cn_hotan,pk_gilgit,Wind->Wind,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_b4d2a44c9d2c,wind_bfcd90340e1f,China,cn_hotan,pk_gilgit,Wind->Wind,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_0a36dad8b338,temperature_615ebec86cbd,China,cn_kashgar,pk_gilgit,Temperature->Temperature,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_3d44da8dabd5,temperature_21d8e7bc03e1,China,cn_kashgar,pk_gilgit,Temperature->Temperature,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_1d18b2842862,wind_bbe229154e2a,China,cn_kashgar,pk_gilgit,Wind->Wind,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_ae91c6eb5ebe,wind_39d11baeb152,China,cn_kashgar,pk_gilgit,Wind->Wind,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_f6279dc71546,wind_7e171fbf19b3,China,cn_kashgar,pk_gilgit,Wind->Wind,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_024c289bbb39,temperature_6b04db875543,China,cn_kashgar,pk_islamabad,Temperature->Temperature,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_485d34ee01a0,temperature_5ae07da16373,China,cn_urumqi,pk_gilgit,Temperature->Temperature,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_e0273c5d6ebb,rainfall_882fa031a79c,India,in_amritsar,pk_lahore,Rainfall->Rainfall,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_931d438304dc,temperature_610ab7f935ba,India,in_amritsar,pk_lahore,Temperature->Temperature,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_e8a00834213e,temperature_c7ad8ad0c552,India,in_amritsar,pk_lahore,Temperature->Temperature,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_2778820709ae,wind_cc05850a0bca,India,in_amritsar,pk_lahore,Wind->Wind,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_be7a6f34f8db,wind_b5aceed3f29a,India,in_amritsar,pk_lahore,Wind->Wind,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_a5e105d5db0b,rainfall_9379216ac6a1,India,in_amritsar,pk_sukkur,Rainfall->Rainfall,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
drought_f1af76b842df,drought_cfa21988aec0,India,in_jaipur,pk_lahore,Drought->Drought,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_0741d6c06fe7,heatwave_04d49e0e6326,India,in_jaipur,pk_lahore,Temperature->Heatwave,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_44da4c37109f,temperature_99ca38bb5a70,India,in_jaipur,pk_lahore,Temperature->Temperature,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_b3d4c5fbcb02,temperature_525b92fd3e81,India,in_jaipur,pk_lahore,Temperature->Temperature,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_2fbade64f91c,wind_8a699fe0f915,India,in_jaipur,pk_lahore,Wind->Wind,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
drought_f1af76b842df,drought_ae2524896424,India,in_jaipur,pk_multan,Drought->Drought,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
drought_f1af76b842df,drought_d6c62b05887e,India,in_jaipur,pk_sukkur,Drought->Drought,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_e91af82b3bd1,wind_36dea347178f,India,in_jaipur,pk_sukkur,Wind->Wind,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
heatwave_b4e39f4afacd,heatwave_0473c7f66c5f,India,in_new_delhi,pk_lahore,Heatwave->Heatwave,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_43ea37e8855e,temperature_d2a0252925fd,India,in_new_delhi,pk_lahore,Temperature->Temperature,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_1a5e8547075b,storm_ec941255cf01,India,in_srinagar,pk_gilgit,Rainfall->Storm,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_7955163a27a1,temperature_9c3d63f0158c,India,in_srinagar,pk_gilgit,Temperature->Temperature,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_94ab995d0aaf,temperature_7b7f778ead4e,India,in_srinagar,pk_gilgit,Temperature->Temperature,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_dd05b143afb9,temperature_7f895b2f0f06,India,in_srinagar,pk_gilgit,Temperature->Temperature,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_e7920379113d,temperature_48869fcc4324,India,in_srinagar,pk_gilgit,Temperature->Temperature,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_f02c50fed8f7,wind_a335a4f53975,India,in_srinagar,pk_gilgit,Wind->Wind,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_f76d538f8e44,wind_6dedc2857215,India,in_srinagar,pk_gilgit,Wind->Wind,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_6b96d906f5a1,temperature_29d1f2711362,Iran,ir_kerman,pk_quetta,Temperature->Temperature,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_01e9ece329e8,wind_22ee9083c636,Iran,ir_kerman,pk_quetta,Wind->Wind,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_e7fb6e46226b,wind_7601cc78a715,Iran,ir_kerman,pk_quetta,Wind->Wind,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_3a5b1c8f2f11,wind_fa6608d3231c,Iran,ir_kerman,pk_sukkur,Wind->Wind,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_6afd4f17285a,rainfall_76ccf48deb34,Iran,ir_mashhad,pk_quetta,Rainfall->Rainfall,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_cfe1de77fe6d,temperature_c86d42c4cc72,Iran,ir_mashhad,pk_quetta,Temperature->Temperature,7,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_765d75d49139,wind_f4d90dbf95b2,Afghanistan,af_herat,pk_quetta,Wind->Wind,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
drought_8de9cf84729f,drought_2365204c9a70,Afghanistan,af_jalalabad,pk_peshawar,Drought->Drought,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
heatwave_116ccc4f23fd,temperature_a53f4938960e,Afghanistan,af_jalalabad,pk_peshawar,Heatwave->Temperature,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
heatwave_1d9e60618bcf,temperature_7542532e5993,Afghanistan,af_jalalabad,pk_peshawar,Heatwave->Temperature,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
heatwave_889ab1b7a058,heatwave_ad5bc139d207,Afghanistan,af_jalalabad,pk_peshawar,Heatwave->Heatwave,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_5644af99bc9b,temperature_eedacd923fa9,Afghanistan,af_jalalabad,pk_peshawar,Temperature->Temperature,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_911f89858f77,temperature_77dd2cc47ebf,Afghanistan,af_jalalabad,pk_peshawar,Temperature->Temperature,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_ce097d553b58,temperature_031f0afc1f09,Afghanistan,af_jalalabad,pk_peshawar,Temperature->Temperature,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_a9bf60fb079f,wind_ebc90147d63c,Afghanistan,af_jalalabad,pk_peshawar,Wind->Wind,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_4b0e25c05ac7,temperature_7674b13f9ca2,Afghanistan,af_kabul,pk_peshawar,Temperature->Temperature,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_74652a8a2d6b,temperature_a04aecbb8e98,Afghanistan,af_kabul,pk_peshawar,Temperature->Temperature,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_7b8acf7eef17,temperature_df8171758725,Afghanistan,af_kabul,pk_peshawar,Temperature->Temperature,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_9175729006ac,heatwave_2ad659522ced,Afghanistan,af_kabul,pk_peshawar,Temperature->Heatwave,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_fcde3def1ad7,temperature_e749c1f7d61f,Afghanistan,af_kabul,pk_peshawar,Temperature->Temperature,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_bf5044297cd2,wind_f0633173ebd5,Afghanistan,af_kabul,pk_peshawar,Wind->Wind,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_ee4aec8df8c6,wind_881850126971,Afghanistan,af_kabul,pk_peshawar,Wind->Wind,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_3e467c00f664,heatwave_dac12554bd9c,Afghanistan,af_kandahar,pk_quetta,Temperature->Heatwave,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_03b81b07e17c,wind_e71a28582d57,Afghanistan,af_kandahar,pk_quetta,Wind->Wind,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_4bd141eb6086,wind_2f64421d6430,Afghanistan,af_kandahar,pk_quetta,Wind->Wind,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_aa97e346910a,wind_aca560740354,Afghanistan,af_kandahar,pk_quetta,Wind->Wind,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_e0c2a69410d7,wind_4a508abc5d6d,Afghanistan,af_kandahar,pk_quetta,Wind->Wind,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_306c0afa7546,wind_a01cf4bf6726,China,cn_hotan,pk_multan,Wind->Wind,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_22044ef7cc96,rainfall_78007347d6f3,China,cn_kashgar,pk_gilgit,Rainfall->Rainfall,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_2f2aa0e21f64,temperature_550d3771c1cb,China,cn_kashgar,pk_gilgit,Temperature->Temperature,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_e41601f424f7,wind_03852ed1b11e,China,cn_kashgar,pk_gilgit,Wind->Wind,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_120bfb4a11b7,rainfall_069b2f4b6bf8,China,cn_urumqi,pk_gilgit,Rainfall->Rainfall,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_7891bcdc87b5,wind_2d150361602f,China,cn_urumqi,pk_gilgit,Wind->Wind,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_1ac91b6981ad,wind_45d7252914ed,China,cn_urumqi,pk_multan,Wind->Wind,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_418c09b4d482,temperature_959f6b00532a,India,in_amritsar,pk_lahore,Temperature->Temperature,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_29115ea618c6,wind_89c7584bf28f,India,in_amritsar,pk_lahore,Wind->Wind,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
